scenario,run_id,task_completed,total_operations,authorized_operations,unauthorized_attempts,unauthorized_blocked,false_revocation,missed_detection,initial_state,final_state,final_m_t,final_m_u,final_m_theta,maximum_conflict,detection_latency_ms,revocation_latency_ms,execution_time_ms,capabilities_revoked,evidence_count,notes
accidental_violation,13,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0435,0.0007,0.1769,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,14,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0432,0.0006,0.1789,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,15,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0434,0.0006,0.1934,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,16,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.054,0.0008,0.214,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,17,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0539,0.0009,0.2102,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,18,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0534,0.0009,0.2105,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,19,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0541,0.0009,0.2082,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,20,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0738,0.0012,0.3401,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,21,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0635,0.0012,0.2657,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,22,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.1771,0.0019,0.5013,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,23,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.2417,0.0023,0.6922,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,24,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.1313,0.0018,0.5657,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,25,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.1249,0.0013,0.5202,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,26,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0883,0.0014,0.3691,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,27,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0866,0.0013,0.3501,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,28,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0869,0.0015,0.3687,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,29,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.1007,0.0012,0.3431,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
unauthorized_network,0,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.1259,0.0019,0.3682,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,1,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.1098,0.0023,0.3124,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,2,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.1002,0.0024,0.3335,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,3,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.1,0.0021,0.3905,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,4,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.1611,0.0036,0.4829,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,5,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.1444,0.0034,0.4669,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,6,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.3443,0.0034,0.7177,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,7,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.0861,0.0017,0.2686,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,8,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.0825,0.0015,0.2809,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,9,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.1215,0.0031,0.3119,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,10,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.0947,0.0018,0.3216,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,11,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.1074,0.0021,0.3569,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,12,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.0883,0.0019,0.2545,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,13,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.1413,0.0022,0.4011,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,14,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.1683,0.0041,0.5262,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,15,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.2813,0.0034,0.5269,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,16,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.0916,0.0018,0.2948,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,17,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.0929,0.0021,0.2839,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,18,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.0991,0.0023,0.3173,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,19,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.1685,0.0031,0.4963,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,20,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.1534,0.0025,0.4273,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,21,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.1279,0.0026,0.329,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,22,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.0857,0.002,0.2506,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,23,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.1324,0.0024,0.4573,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,24,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.1454,0.0024,0.4089,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,25,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.0897,0.0017,0.2707,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,26,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.079,0.0016,0.2256,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,27,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.0794,0.0016,0.2266,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,28,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.0979,0.0017,0.2393,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_network,29,True,2,1,1,1,False,False,NORMAL,NORMAL,0.5872,0.3028,0.1101,0.455,0.0815,0.0014,0.2266,0,2,1 authorized read + 1 unauthorized network probe
unauthorized_file,0,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.1812,0.0022,0.3995,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,1,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.1785,0.002,0.3885,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,2,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.2378,0.0027,0.4987,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,3,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.2007,0.0021,0.4222,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,4,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.1525,0.0018,0.3154,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,5,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.3738,0.0019,0.5426,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,6,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.1574,0.0024,0.3163,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,7,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.1135,0.0007,0.262,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,8,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.0728,0.0007,0.1581,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,9,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.0826,0.0009,0.17,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,10,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.1434,0.0013,0.2624,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,11,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.1784,0.0021,0.338,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,12,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.0846,0.0009,0.2194,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,13,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.0785,0.0008,0.1673,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,14,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.1156,0.0009,0.2473,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,15,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.0693,0.0009,0.1692,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,16,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.0759,0.0009,0.1643,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,17,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.074,0.0009,0.1627,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,18,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.091,0.0009,0.2836,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,19,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.1268,0.0013,0.2542,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,20,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.0689,0.0008,0.1682,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,21,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.0695,0.0009,0.1554,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,22,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.0766,0.0007,0.14,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,23,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.1174,0.0014,0.1895,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,24,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.1626,0.0016,0.2946,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,25,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.0618,0.0007,0.1555,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,26,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.0588,0.0005,0.1237,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,27,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.077,0.0009,0.1843,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,28,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.0784,0.001,0.1668,1,2,1 authorized read + 1 unauthorized private file read
unauthorized_file,29,True,2,1,1,1,False,False,NORMAL,RESTRICTED,0.4974,0.3968,0.1058,0.5275,0.0677,0.0007,0.1613,1,2,1 authorized read + 1 unauthorized private file read
repeated_violation,0,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.044,0.0008,0.2637,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,1,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0374,0.0007,0.2335,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,2,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0431,0.0008,0.2652,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,3,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0434,0.0008,0.2595,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,4,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0496,0.0045,0.541,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,5,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0425,0.0009,0.2761,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,6,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0361,0.001,0.2365,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,7,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0357,0.0006,0.2236,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,8,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0392,0.0008,0.2588,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,9,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0344,0.0008,0.2196,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,10,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0401,0.0008,0.2512,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,11,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0786,0.0011,0.4424,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,12,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0582,0.0012,0.3704,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,13,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0478,0.0013,0.3303,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,14,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0577,0.0013,0.4533,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,15,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0385,0.0008,0.3299,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,16,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0747,0.0014,0.4373,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,17,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0643,0.0009,0.4414,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,18,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0501,0.0008,0.2822,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,19,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0562,0.0009,0.3182,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,20,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0455,0.0011,0.3131,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,21,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0519,0.0014,0.3366,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,22,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0577,0.0011,0.5468,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,23,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0585,0.0012,0.3626,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,24,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.0723,0.001,0.4148,2,4,1 authorized read + 4 unauthorized network (escalating)
repeated_violation,25,True,5,1,4,4,False,False,NORMAL,CRITICAL,0.0639,0.9299,0.0062,0.4849,0.067,0.0013,0.3988,2,4,1 authorized read + 4 unauthorized network (escalating)
